RegionHex,Log-Likelihood,Likelihood
0x4f81,-8.1379,0.00029225
0x5f82,-8.1435,0.000290618
0x7bcb,-8.1469,0.000289632
0x5df6,-8.1502,0.000288678
0x4cc5,-8.1509,0.000288476
0x5eff,-8.1524,0.000288043
0x7b81,-8.1599,0.000285891
0x7df6,-8.1622,0.000285234
0x57ed,-8.1627,0.000285092
0x6cc5,-8.1629,0.000285035
0x7eff,-8.1643,0.000284636
0x5feb,-8.1685,0.000283443
0x48d4,-8.1706,0.000282848
0x54f5,-8.1723,0.000282368
0x77ed,-8.1746,0.000281719
0x5ce4,-8.177,0.000281044
0x57e3,-8.1785,0.000280623
0x42e7,-8.1802,0.000280146
0x7feb,-8.1805,0.000280062
0x4df4,-8.1822,0.000279586
0x68d4,-8.1826,0.000279474
0x74f5,-8.1843,0.000279
0x5f83,-8.1866,0.000278359
0x56d4,-8.1869,0.000278275
0x5fa1,-8.1872,0.000278192
0x52f4,-8.1881,0.000277941
0x7ce4,-8.189,0.000277691
0x46d4,-8.1892,0.000277636
0x77e3,-8.1904,0.000277303
0x62e7,-8.1921,0.000276832
0x4bd0,-8.1932,0.000276528
0x6df4,-8.1942,0.000276251
0x56e1,-8.1987,0.000275011
0x76d4,-8.1989,0.000274956
0x72f4,-8.2,0.000274654
0x66d4,-8.2012,0.000274324
0x58e5,-8.2038,0.000273612
0x7f90,-8.2052,0.000273229
0x6bd0,-8.2052,0.000273229
0x5e81,-8.2064,0.000272901
0x76e1,-8.2107,0.00027173
0x78e5,-8.2158,0.000270348
0x5cf7,-8.2184,0.000269646
0x5f4e,-8.2222,0.000268623
0x53e1,-8.228,0.00026707
0x4dd6,-8.2281,0.000267043
0x4edf,-8.2302,0.000266483
0x7cf7,-8.2304,0.00026643
0x5ede,-8.2306,0.000266376
0x7f4e,-8.2342,0.000265419
0x5b81,-8.2356,0.000265048
0x7f84,-8.238,0.000264413
0x57f0,-8.2397,0.000263963
0x73e1,-8.2399,0.000263911
0x6dd6,-8.24,0.000263884
0x5eed,-8.2409,0.000263647
0x6edf,-8.2422,0.000263304
0x7ede,-8.2426,0.000263199
0x5f6f,-8.248,0.000261782
0x77f0,-8.2517,0.000260815
0x7eed,-8.2528,0.000260528
0x4ff6,-8.253,0.000260476
0x52c7,-8.2541,0.00026019
0x4cc4,-8.2549,0.000259982
0x42c7,-8.2564,0.000259592
0x7f6f,-8.26,0.000258659
0x5bdd,-8.2607,0.000258478
0x5ad0,-8.2618,0.000258194
0x4bee,-8.2641,0.000257601
0x6ff6,-8.265,0.000257369
0x72c7,-8.266,0.000257112
0x6cc4,-8.2668,0.000256906
0x62c7,-8.2683,0.000256521
0x7bdd,-8.2726,0.00025542
0x56ee,-8.2731,0.000255293
0x7ad0,-8.2737,0.00025514
0x6bee,-8.2761,0.000254528
0x5bf7,-8.2761,0.000254528
0x54f4,-8.2763,0.000254477
0x5f90,-8.2809,0.000253309
0x4dd0,-8.2815,0.000253157
0x48c5,-8.2817,0.000253107
0x4fd3,-8.2829,0.000252803
0x76ee,-8.2851,0.000252247
0x7bf7,-8.2881,0.000251492
0x74f4,-8.2883,0.000251442
0x47ef,-8.2911,0.000250738
0x5bf0,-8.2916,0.000250613
0x6dd0,-8.2934,0.000250162
0x68c5,-8.2937,0.000250087
0x6fd3,-8.2949,0.000249788
0x6e80,-8.2951,0.000249738
0x4cd7,-8.2963,0.000249438
0x5cd6,-8.2966,0.000249363
0x4bd1,-8.2972,0.000249214
0x67ef,-8.303,0.000247772
0x7bf0,-8.3035,0.000247649
0x58e4,-8.3078,0.000246586
0x6cd7,-8.3082,0.000246487
0x7cd6,-8.3086,0.000246389
0x7f91,-8.3091,0.000246266
0x6bd1,-8.3092,0.000246241
0x7ea0,-8.3155,0.000244695
0x4ecd,-8.3187,0.000243913
0x78e4,-8.3198,0.000243645
0x4ef7,-8.3212,0.000243304
0x6b80,-8.3244,0.000242526
0x4f4f,-8.3258,0.000242187
0x4af5,-8.327,0.000241897
0x6ecd,-8.3307,0.000241003
0x6ef7,-8.3332,0.000240402
0x6f82,-8.3362,0.000239681
0x6f4f,-8.3378,0.000239298
0x6af5,-8.3389,0.000239035
0x5eca,-8.3436,0.000237914
0x4fd2,-8.3437,0.000237891
0x7ba0,-8.3448,0.000237629
0x42e6,-8.345,0.000237581
0x56f6,-8.3471,0.000237083
0x5ddf,-8.3496,0.000236491
0x5cd0,-8.35,0.000236397
0x7fa4,-8.3506,0.000236255
0x4eef,-8.3512,0.000236113
0x5ed3,-8.3514,0.000236066
0x4bd7,-8.354,0.000235453
0x7eca,-8.3556,0.000235076
0x6fd2,-8.3557,0.000235053
0x7fa2,-8.3561,0.000234959
0x62e6,-8.3569,0.000234771
0x76f6,-8.3591,0.000234255
0x4bca,-8.3602,0.000233998
0x7ddf,-8.3616,0.00023367
0x7cd0,-8.362,0.000233577
0x6eef,-8.3631,0.00023332
0x7ed3,-8.3634,0.00023325
0x57cf,-8.365,0.000232877
0x5ad1,-8.3657,0.000232714
0x6bd7,-8.3659,0.000232668
0x47cf,-8.3673,0.000232342
0x5edd,-8.3687,0.000232017
0x4e80,-8.3709,0.000231507
0x6bca,-8.3722,0.000231206
0x77cf,-8.3769,0.000230122
0x57f1,-8.3772,0.000230053
0x7ad1,-8.3777,0.000229938
0x67cf,-8.3792,0.000229594
0x6f83,-8.3793,0.000229571
0x5df0,-8.3798,0.000229456
0x7edd,-8.3806,0.000229272
0x5f91,-8.3848,0.000228311
0x4dd1,-8.3854,0.000228174
0x48c4,-8.3857,0.000228106
0x5ea0,-8.3867,0.000227878
0x5ecb,-8.3868,0.000227855
0x77f1,-8.3891,0.000227332
0x7df0,-8.3917,0.000226741
0x7a80,-8.3929,0.00022647
0x5ecc,-8.3957,0.000225836
0x6dd1,-8.3974,0.000225453
0x68c4,-8.3976,0.000225408
0x7ecb,-8.3988,0.000225137
0x6e81,-8.3991,0.00022507
0x4b80,-8.4001,0.000224845
0x57ff,-8.4001,0.000224845
0x4bcb,-8.4034,0.000224104
0x7e82,-8.4047,0.000223813
0x4fed,-8.4055,0.000223634
0x5f84,-8.4071,0.000223276
0x7ecc,-8.4077,0.000223142
0x4f82,-8.4119,0.000222207
0x77ff,-8.4121,0.000222163
0x5ed2,-8.4123,0.000222118
0x5f6e,-8.4128,0.000222007
0x5ff3,-8.4133,0.000221896
0x4cf5,-8.4152,0.000221475
0x6bcb,-8.4153,0.000221453
0x5ba0,-8.416,0.000221298
0x5acd,-8.4165,0.000221187
0x6fed,-8.4175,0.000220966
0x52c6,-8.4188,0.000220679
0x5efe,-8.4211,0.000220172
0x42c6,-8.4212,0.00022015
0x5ad7,-8.4225,0.000219864
0x5b4f,-8.4236,0.000219623
0x7ed2,-8.4242,0.000219491
0x7f6e,-8.4247,0.000219381
0x7ff3,-8.4253,0.00021925
0x6cf5,-8.4272,0.000218833
0x5fa2,-8.4273,0.000218811
0x52e0,-8.4275,0.000218768
0x6b81,-8.4283,0.000218593
0x7acd,-8.4284,0.000218571
0x5bf1,-8.429,0.00021844
0x72c6,-8.4308,0.000218047
0x4af4,-8.431,0.000218003
0x7fa3,-8.4327,0.000217633
0x7efe,-8.4331,0.000217546
0x62c6,-8.4331,0.000217546
0x7b82,-8.4339,0.000217372
0x7ad7,-8.4345,0.000217242
0x5fc9,-8.4346,0.00021722
0x7b4f,-8.4356,0.000217003
0x56e2,-8.4388,0.00021631
0x72e0,-8.4394,0.00021618
0x5ff2,-8.4407,0.000215899
0x7bf1,-8.441,0.000215834
0x6af4,-8.4429,0.000215425
0x5bd6,-8.4453,0.000214908
0x7f85,-8.4459,0.000214779
0x7fc9,-8.4465,0.00021465
0x7e83,-8.4479,0.00021435
0x76e2,-8.4507,0.000213751
0x5bfd,-8.4512,0.000213644
0x7ff2,-8.4526,0.000213345
0x7ea1,-8.453,0.00021326
0x5cd1,-8.454,0.000213047
0x57ec,-8.4545,0.00021294
0x4f83,-8.4551,0.000212812
0x47ee,-8.4559,0.000212642
0x7bd6,-8.4572,0.000212366
0x5bea,-8.458,0.000212196
0x7bfd,-8.4632,0.000211095
0x7cd1,-8.4659,0.000210526
0x77ec,-8.4665,0.0002104
0x67ee,-8.4678,0.000210127
0x53e2,-8.468,0.000210085
0x5a80,-8.4686,0.000209959
0x7bea,-8.47,0.000209665
0x5ddd,-8.4722,0.000209204
0x6f90,-8.4736,0.000208911
0x52ef,-8.4745,0.000208724
0x4e81,-8.4748,0.000208661
0x51f5,-8.4758,0.000208452
0x7b83,-8.4771,0.000208182
0x73e2,-8.48,0.000207579
0x5e82,-8.4804,0.000207496
0x7ba1,-8.4822,0.000207123
0x7ddd,-8.4842,0.000206709
0x72ef,-8.4864,0.000206254
0x5cf6,-8.4872,0.00020609
0x71f5,-8.4878,0.000205966
0x4f4e,-8.4906,0.00020539
0x7fb0,-8.494,0.000204693
0x7a81,-8.4969,0.0002041
0x4ede,-8.499,0.000203672
0x7cf6,-8.4991,0.000203652
0x6f4e,-8.5026,0.00020294
0x5fa3,-8.5039,0.000202676
0x5e4f,-8.504,0.000202656
0x4b81,-8.504,0.000202656
0x6f84,-8.5064,0.00020217
0x5b82,-8.5097,0.000201504
0x6ede,-8.511,0.000201242
0x5fa4,-8.5152,0.000200399
0x56e3,-8.5154,0.000200359
0x7e4f,-8.5159,0.000200259
0x4eee,-8.516,0.000200239
0x5df1,-8.5172,0.000199999
0x5fc8,-8.5185,0.000199739
0x4cf4,-8.5192,0.000199599
0x57fd,-8.5227,0.000198902
0x5e83,-8.5236,0.000198723
0x5ea1,-8.5242,0.000198604
0x76e3,-8.5274,0.000197969
0x6eee,-8.5279,0.00019787
0x53ed,-8.5288,0.000197692
0x4bdd,-8.5291,0.000197633
0x7df1,-8.5292,0.000197613
0x57ce,-8.5298,0.000197494
0x4ad0,-8.5302,0.000197415
0x7fc8,-8.5305,0.000197356
0x6cf4,-8.5311,0.000197238
0x47ce,-8.5321,0.000197041
0x5beb,-8.5347,0.000196529
0x77fd,-8.5347,0.000196529
0x5dff,-8.5402,0.000195451
0x73ed,-8.5408,0.000195334
0x6bdd,-8.541,0.000195295
0x77ce,-8.5417,0.000195158
0x7e90,-8.5421,0.00019508
0x6ad0,-8.5421,0.00019508
0x47f7,-8.5422,0.000195061
0x67ce,-8.544,0.00019471
0x53e3,-8.5446,0.000194593
0x7beb,-8.5466,0.000194204
0x43f5,-8.5479,0.000193952
0x4f90,-8.5493,0.000193681
0x7dff,-8.5521,0.000193139
0x5bdc,-8.5525,0.000193062
0x5b83,-8.5528,0.000193004
0x5ba1,-8.5534,0.000192888
0x67f7,-8.5541,0.000192753
0x73e3,-8.5566,0.000192272
0x7fa5,-8.5585,0.000191907
0x5efd,-8.5592,0.000191773
0x63f5,-8.5599,0.000191638
0x55e5,-8.5601,0.0001916
0x7bdc,-8.5645,0.000190759
0x52e1,-8.5649,0.000190683
0x4cd6,-8.565,0.000190664
0x5fb0,-8.5652,0.000190625
0x7efd,-8.5712,0.000189485
0x75e5,-8.572,0.000189334
0x5a81,-8.5726,0.00018922
0x7e84,-8.5749,0.000188785
0x56f0,-8.5767,0.000188446
0x72e1,-8.5769,0.000188408
0x6cd6,-8.577,0.000188389
0x6f91,-8.5775,0.000188295
0x51f4,-8.5798,0.000187863
0x5eec,-8.5863,0.000186645
0x5b4e,-8.5884,0.000186254
0x76f0,-8.5886,0.000186217
0x4ef6,-8.59,0.000185956
0x71f4,-8.5918,0.000185622
0x7eec,-8.5982,0.000184437
0x7b4e,-8.6003,0.000184051
0x6ef6,-8.6019,0.000183756
0x7b84,-8.6041,0.000183353
0x5aed,-8.607,0.000182822
0x4eca,-8.612,0.00018191
0x5af7,-8.6131,0.00018171
0x5b6f,-8.6142,0.00018151
0x7f86,-8.6144,0.000181474
0x57d7,-8.616,0.000181184
0x5e90,-8.6178,0.000180858
0x4ddf,-8.618,0.000180822
0x47d7,-8.6184,0.000180749
0x5dde,-8.6184,0.000180749
0x4cd0,-8.6184,0.000180749
0x7aed,-8.619,0.000180641
0x4ed3,-8.6199,0.000180478
0x5bdf,-8.6209,0.000180298
0x53d5,-8.6218,0.000180136
0x6eca,-8.624,0.00017974
0x43d5,-8.6241,0.000179722
0x7af7,-8.625,0.00017956
0x7b6f,-8.6261,0.000179363
0x77d7,-8.628,0.000179022
0x5af0,-8.6285,0.000178933
0x6ddf,-8.63,0.000178665
0x67d7,-8.6303,0.000178611
0x7dde,-8.6303,0.000178611
0x6cd0,-8.6304,0.000178593
0x7fb1,-8.6314,0.000178415
0x6ed3,-8.6318,0.000178343
0x5f85,-8.6327,0.000178183
0x7bdf,-8.6329,0.000178147
0x73d5,-8.6338,0.000177987
0x4ad1,-8.6342,0.000177916
0x5bf6,-8.6358,0.000177631
0x63d5,-8.6361,0.000177578
0x45f5,-8.6361,0.000177578
0x4edd,-8.6371,0.000177401
0x52ee,-8.6392,0.000177028
0x7af0,-8.6405,0.000176798
0x4fff,-8.643,0.000176357
0x7e91,-8.6461,0.000175811
0x6ad1,-8.6461,0.000175811
0x7bf6,-8.6478,0.000175513
0x65f5,-8.6481,0.00017546
0x6edd,-8.649,0.000175302
0x72ee,-8.6512,0.000174917
0x43f4,-8.6519,0.000174794
0x4f91,-8.6532,0.000174567
0x59d0,-8.6535,0.000174515
0x6fff,-8.655,0.000174253
0x4ecb,-8.6552,0.000174219
0x43ef,-8.6572,0.00017387
0x4fe0,-8.6611,0.000173194
0x6a80,-8.6613,0.000173159
0x5dfd,-8.6628,0.0001729
0x63f4,-8.6639,0.000172709
0x55e4,-8.6641,0.000172675
0x4ecc,-8.6641,0.000172675
0x79d0,-8.6655,0.000172433
0x6ecb,-8.6672,0.00017214
0x5e4e,-8.6688,0.000171865
0x57fe,-8.6689,0.000171848
0x63ef,-8.6692,0.000171796
0x6fe0,-8.6731,0.000171128
0x6e82,-8.6731,0.000171128
0x5fdb,-8.6732,0.000171111
0x7dfd,-8.6748,0.000170837
0x4f84,-8.6755,0.000170718
0x75e4,-8.676,0.000170632
0x6ecc,-8.6761,0.000170615
0x5f47,-8.6799,0.000169968
0x4ed2,-8.6807,0.000169832
0x7e4e,-8.6807,0.000169832
0x77fe,-8.6808,0.000169815
0x7aa0,-8.6817,0.000169662
0x4acd,-8.6849,0.00016912
0x7fdb,-8.6852,0.00016907
0x7ea4,-8.6875,0.000168681
0x51e5,-8.6909,0.000168109
0x4ad7,-8.6909,0.000168109
0x7f47,-8.6918,0.000167957
0x4b4f,-8.692,0.000167924
0x6ed2,-8.6926,0.000167823
0x7ea2,-8.693,0.000167756
0x5e6f,-8.6945,0.000167505
0x6acd,-8.6969,0.000167103
0x4fec,-8.6974,0.000167019
0x6b82,-8.7024,0.000166186
0x5fb1,-8.7026,0.000166153
0x71e5,-8.7028,0.00016612
0x6ad7,-8.7029,0.000166103
0x4fc9,-8.703,0.000166087
0x6b4f,-8.704,0.000165921
0x55f7,-8.7054,0.000165689
0x7e6f,-8.7065,0.000165507
0x6fec,-8.7094,0.000165027
0x5aca,-8.7098,0.000164961
0x5eea,-8.7099,0.000164945
0x55d5,-8.71,0.000164928
0x45d5,-8.7123,0.000164549
0x4bd6,-8.7137,0.000164319
0x5edc,-8.714,0.00016427
0x56f1,-8.7141,0.000164253
0x6f85,-8.7143,0.000164221
0x6fc9,-8.715,0.000164106
0x6e83,-8.7163,0.000163892
0x5cf0,-8.7167,0.000163827
0x7ba4,-8.7167,0.000163827
0x4aef,-8.7173,0.000163729
0x75f7,-8.7174,0.000163712
0x49f5,-8.7187,0.0001635
0x7aca,-8.7218,0.000162994
0x5e91,-8.7218,0.000162994
0x7eea,-8.7218,0.000162994
0x75d5,-8.722,0.000162961
0x7ba2,-8.7222,0.000162928
0x4cd1,-8.7224,0.000162896
0x65d5,-8.7243,0.000162587
0x6bd6,-8.7256,0.000162375
0x53d4,-8.7258,0.000162343
0x7edc,-8.726,0.00016231
0x76f1,-8.7261,0.000162294
0x7fa6,-8.727,0.000162148
0x43d4,-8.7281,0.00016197
0x7cf0,-8.7287,0.000161873
0x6aef,-8.7293,0.000161776
0x5f4d,-8.7298,0.000161695
0x69f5,-8.7307,0.000161549
0x53cf,-8.7311,0.000161485
0x43cf,-8.7334,0.000161114
0x5fda,-8.734,0.000161017
0x6cd1,-8.7343,0.000160969
0x4a80,-8.737,0.000160535
0x73d4,-8.7377,0.000160422
0x5dc0,-8.7378,0.000160406
0x63d4,-8.74,0.000160054
0x45f4,-8.7401,0.000160038
0x4ddd,-8.7406,0.000159958
0x5fa5,-8.7408,0.000159926
0x7f4d,-8.7417,0.000159782
0x73cf,-8.7431,0.000159558
0x5bfc,-8.7431,0.000159558
0x5e84,-8.744,0.000159415
0x63cf,-8.7454,0.000159192
0x6b83,-8.7455,0.000159176
0x7fda,-8.746,0.000159096
0x4e82,-8.7488,0.000158652
0x7dc0,-8.7497,0.000158509
0x5ef3,-8.7503,0.000158414
0x65f4,-8.7521,0.000158129
0x6ddd,-8.7526,0.00015805
0x5aa0,-8.7529,0.000158002
0x5acb,-8.7529,0.000158002
0x7f94,-8.7533,0.000157939
0x7bfc,-8.7551,0.000157655
0x59d1,-8.7575,0.000157277
0x7f87,-8.7615,0.000156649
0x5acc,-8.7619,0.000156587
0x7ef3,-8.7622,0.00015654
0x5ddc,-8.7641,0.000156243
0x5ea2,-8.7642,0.000156227
0x7acb,-8.7649,0.000156118
0x6a81,-8.7653,0.000156055
0x4ffd,-8.7656,0.000156009
0x5af1,-8.7659,0.000155962
0x79d1,-8.7694,0.000155417
0x7ea3,-8.7696,0.000155386
0x7a82,-8.7709,0.000155184
0x4bed,-8.7717,0.00015506
0x4e4f,-8.7724,0.000154951
0x5b84,-8.7732,0.000154827
0x7acc,-8.7738,0.000154734
0x7ddc,-8.7761,0.000154379
0x6ffd,-8.7776,0.000154148
0x5ef2,-8.7776,0.000154148
0x7af1,-8.7779,0.000154101
0x4b82,-8.7781,0.000154071
0x5b6e,-8.7789,0.000153947
0x5ad6,-8.7822,0.00015344
0x7e85,-8.7828,0.000153348
0x5f86,-8.7832,0.000153287
0x6bed,-8.7837,0.00015321
0x6e4f,-8.7843,0.000153118
0x5eeb,-8.7865,0.000152782
0x4fc8,-8.7869,0.000152721
0x7ef2,-8.7896,0.000152309
0x7b6e,-8.7909,0.000152111
0x4e83,-8.792,0.000151944
0x5ba2,-8.7934,0.000151731
0x7ad6,-8.7942,0.00015161
0x5fd9,-8.7946,0.000151549
0x51e4,-8.7948,0.000151519
0x7eeb,-8.7984,0.000150974
0x7ba3,-8.7989,0.000150899
0x6fc8,-8.7989,0.000150899
0x5bc9,-8.8007,0.000150628
0x77a0,-8.8026,0.000150342
0x4de5,-8.803,0.000150282
0x52e2,-8.8049,0.000149996
0x7fd9,-8.8066,0.000149742
0x71e4,-8.8068,0.000149712
0x5dfe,-8.8089,0.000149398
0x6e90,-8.8105,0.000149159
0x47f6,-8.8109,0.000149099
0x5bff,-8.8115,0.00014901
0x7b85,-8.8121,0.00014892
0x7bc9,-8.8127,0.000148831
0x50f5,-8.8128,0.000148816
0x55d4,-8.814,0.000148638
0x7a83,-8.814,0.000148638
0x59d7,-8.8143,0.000148593
0x57fc,-8.8146,0.000148548
0x6de5,-8.8149,0.000148504
0x45d4,-8.8163,0.000148296
0x72e2,-8.8169,0.000148207
0x7aa1,-8.8191,0.000147881
0x53ec,-8.8207,0.000147645
0x7dfe,-8.8209,0.000147615
0x4bdc,-8.821,0.000147601
0x4b83,-8.8212,0.000147571
0x43ee,-8.822,0.000147453
0x49f4,-8.8227,0.00014735
0x67f6,-8.8229,0.000147321
0x7bff,-8.8235,0.000147232
0x70f5,-8.8247,0.000147056
0x75d4,-8.826,0.000146865
0x79d7,-8.8262,0.000146835
0x77fc,-8.8266,0.000146776
0x65d4,-8.8283,0.000146527
0x7eb0,-8.8309,0.000146147
0x73ec,-8.8327,0.000145884
0x6bdc,-8.8329,0.000145855
0x5fe9,-8.8332,0.000145811
0x63ee,-8.834,0.000145694
0x69f4,-8.8346,0.000145607
0x5ea3,-8.8409,0.000144692
0x4a81,-8.841,0.000144678
0x5dc1,-8.8417,0.000144577
0x6e84,-8.8433,0.000144346
0x5f46,-8.8447,0.000144144
0x7fe9,-8.8452,0.000144072
0x5e47,-8.8454,0.000144043
0x5a82,-8.8466,0.00014387
0x5ea4,-8.8521,0.000143081
0x7dc1,-8.8537,0.000142852
0x5cf1,-8.8542,0.000142781
0x7f46,-8.8566,0.000142439
0x4b4e,-8.8568,0.00014241
0x7e47,-8.8573,0.000142339
0x5e6e,-8.8593,0.000142054
0x7fb4,-8.8659,0.00014112
0x7cf1,-8.8661,0.000141092
0x59c0,-8.8686,0.000140739
0x6b4e,-8.8688,0.000140711
0x5ba3,-8.8701,0.000140529
0x5a4f,-8.8701,0.000140529
0x5f67,-8.8704,0.000140486
0x7e6e,-8.8713,0.00014036
0x6b84,-8.8725,0.000140192
0x57a0,-8.8738,0.00014001
0x7fa7,-8.8741,0.000139968
0x5fd8,-8.8786,0.000139339
0x46f7,-8.8791,0.000139269
0x79c0,-8.8805,0.000139075
0x5ba4,-8.8814,0.00013895
0x52e3,-8.8816,0.000138922
0x7f8a,-8.8818,0.000138894
0x7a4f,-8.8821,0.000138852
0x4aee,-8.8821,0.000138852
0x7f67,-8.8824,0.000138811
0x6f86,-8.8828,0.000138755
0x5fe8,-8.8837,0.00013863
0x5bc8,-8.8847,0.000138492
0x57d6,-8.8848,0.000138478
0x42f5,-8.8849,0.000138464
0x4e90,-8.8862,0.000138284
0x4dde,-8.8868,0.000138201
0x47d6,-8.8871,0.00013816
0x4bdf,-8.8894,0.000137842
0x5a83,-8.8898,0.000137787
0x5aa1,-8.8903,0.000137718
0x7fd8,-8.8905,0.000137691
0x66f7,-8.8911,0.000137608
0x5fa6,-8.8914,0.000137567
0x72e3,-8.8935,0.000137278
0x6aee,-8.8941,0.000137196
0x7ea5,-8.8955,0.000137004
0x7fe8,-8.8956,0.00013699
0x53ce,-8.8959,0.000136949
0x7bc8,-8.8966,0.000136853
0x77d6,-8.8968,0.000136826
0x62f5,-8.8968,0.000136826
0x54e5,-8.897,0.000136799
0x43ce,-8.8982,0.000136635
0x6dde,-8.8988,0.000136553
0x67d6,-8.8991,0.000136512
0x4f85,-8.9011,0.000136239
0x6bdf,-8.9013,0.000136212
0x5eb0,-8.9021,0.000136103
0x5efc,-8.9046,0.000135763
0x4de4,-8.9069,0.000135451
0x73ce,-8.9079,0.000135316
0x74e5,-8.909,0.000135167
0x46ef,-8.9091,0.000135153
0x63ce,-8.9102,0.000135005
0x4ffe,-8.9118,0.000134789
0x6e91,-8.9145,0.000134426
0x57ea,-8.9159,0.000134237
0x7efc,-8.9166,0.000134144
0x50f4,-8.9167,0.00013413
0x6de4,-8.9189,0.000133835
0x5f6d,-8.9203,0.000133648
0x66ef,-8.921,0.000133555
0x49d0,-8.9219,0.000133434
0x5f94,-8.9224,0.000133368
0x6ffe,-8.9237,0.000133195
0x7ba5,-8.9247,0.000133061
0x7f8b,-8.9249,0.000133035
0x5cdf,-8.9259,0.000132902
0x77ea,-8.9278,0.00013265
0x70f4,-8.9287,0.00013253
0x4fe1,-8.9299,0.000132371
0x7f6d,-8.9323,0.000132054
0x49e5,-8.9338,0.000131856
0x69d0,-8.9339,0.000131843
0x4e4e,-8.9372,0.000131408
0x7cdf,-8.9378,0.00013133
0x77a1,-8.94,0.000131041
0x7a84,-8.9411,0.000130897
0x4fdb,-8.9416,0.000130832
0x6fe1,-8.9419,0.000130792
0x69e5,-8.9457,0.000130296
0x5f87,-8.948,0.000129997
0x4f47,-8.9483,0.000129958
0x4df7,-8.9483,0.000129958
0x6e4e,-8.9491,0.000129854
0x7e86,-8.9513,0.000129569
0x5aec,-8.9524,0.000129426
0x56d7,-8.953,0.000129349
0x6fdb,-8.9536,0.000129271
0x5dfc,-8.9547,0.000129129
0x46d7,-8.9553,0.000129051
0x5f8a,-8.9575,0.000128768
0x52d5,-8.9587,0.000128613
0x6f47,-8.9603,0.000128408
0x6df7,-8.9603,0.000128408
0x42d5,-8.9611,0.000128305
0x7f95,-8.9613,0.000128279
0x47ed,-8.9634,0.00012801
0x7aec,-8.9644,0.000127882
0x76d7,-8.965,0.000127806
0x7dfc,-8.9666,0.000127601
0x5f5f,-8.9672,0.000127525
0x66d7,-8.9673,0.000127512
0x7eb1,-8.9683,0.000127385
0x5e85,-8.9696,0.000127219
0x72d5,-8.9707,0.000127079
0x59c1,-8.9725,0.000126851
0x5af6,-8.9728,0.000126813
0x62d5,-8.973,0.000126787
0x44f5,-8.9731,0.000126775
0x55f6,-8.9742,0.000126635
0x67ed,-8.9754,0.000126483
0x56ff,-8.9764,0.000126357
0x4aca,-8.9782,0.00012613
0x5dd3,-8.9785,0.000126092
0x7f5f,-8.9792,0.000126004
0x7b86,-8.9805,0.00012584
0x5bde,-8.9806,0.000125827
0x4edc,-8.9825,0.000125588
0x56cf,-8.9829,0.000125538
0x79c1,-8.9845,0.000125338
0x7af6,-8.9847,0.000125312
0x64f5,-8.9851,0.000125262
0x46cf,-8.9853,0.000125237
0x75f6,-8.9862,0.000125125
0x76ff,-8.9883,0.000124862
0x42f4,-8.9888,0.0001248
0x59dd,-8.9893,0.000124737
0x6aca,-8.9902,0.000124625
0x4e91,-8.9902,0.000124625
0x58d0,-8.9904,0.0001246
0x7dd3,-8.9905,0.000124588
0x57eb,-8.9925,0.000124339
0x7bde,-8.9926,0.000124326
0x6edc,-8.9944,0.000124103
0x76cf,-8.9949,0.000124041
0x66cf,-8.9972,0.000123756
0x4ee0,-8.9981,0.000123645
0x4f4d,-8.9982,0.000123632
0x5b85,-8.9988,0.000123558
0x5f8b,-9.0007,0.000123323
0x62f4,-9.0008,0.000123311
0x54e4,-9.001,0.000123286
0x79dd,-9.0013,0.000123249
0x78d0,-9.0024,0.000123114
0x4fda,-9.0024,0.000123114
0x77eb,-9.0044,0.000122868
0x59f7,-9.0048,0.000122819
0x4dc0,-9.0062,0.000122647
0x6ee0,-9.01,0.000122182
0x6f4d,-9.0102,0.000122157
0x5e46,-9.0102,0.000122157
0x57a1,-9.0112,0.000122035
0x4e84,-9.0124,0.000121889
0x74e4,-9.013,0.000121816
0x6fda,-9.0144,0.000121645
0x79f7,-9.0168,0.000121354
0x6dc0,-9.0181,0.000121196
0x59f0,-9.0202,0.000120942
0x4acb,-9.0214,0.000120797
0x5f4c,-9.0217,0.000120761
0x6f94,-9.0217,0.000120761
0x7e46,-9.0221,0.000120712
0x49d1,-9.0259,0.000120255
0x4be0,-9.0273,0.000120086
0x50e5,-9.0278,0.000120026
0x6f87,-9.0299,0.000119774
0x4acc,-9.0303,0.000119727
0x5fb4,-9.0306,0.000119691
0x5dcd,-9.0307,0.000119679
0x79f0,-9.0322,0.000119499
0x4ddc,-9.0325,0.000119463
0x6acb,-9.0333,0.000119368
0x7f4c,-9.0336,0.000119332
0x5a4e,-9.0349,0.000119177
0x5f66,-9.0352,0.000119141
0x5e67,-9.0359,0.000119058
0x4fe2,-9.0366,0.000118975
0x57cd,-9.0373,0.000118891
0x49e4,-9.0377,0.000118844
0x69d1,-9.0378,0.000118832
0x6be0,-9.0392,0.000118666
0x6a82,-9.0393,0.000118654
0x5dd2,-9.0394,0.000118642
0x5eb1,-9.0395,0.00011863
0x47cd,-9.0396,0.000118618
0x70e5,-9.0398,0.000118595
0x4b84,-9.0416,0.000118381
0x6acc,-9.0422,0.00011831
0x54f7,-9.0424,0.000118287
0x7dcd,-9.0426,0.000118263
0x6ddc,-9.0445,0.000118038
0x5b47,-9.046,0.000117862
0x7a4e,-9.0469,0.000117756
0x54d5,-9.047,0.000117744
0x7f66,-9.0472,0.00011772
0x7e67,-9.0479,0.000117638
